,x_mean,x_std,x_min,x_25%,x_50%,x_75%,x_max,y_mean,y_std,y_min,y_25%,y_50%,y_75%,y_max,z_mean,z_std,z_min,z_25%,z_50%,z_75%,z_max
15200,0.153122367032,1.1369981737707997,-2.798156,-0.31754101,0.08871680500000001,0.609947275,3.0068207,0.053396835738000005,0.8620036680936156,-2.167943,-0.488798735,0.015406847799999998,0.5175537075000001,1.980474,-0.054176501020000004,0.7853385261755613,-2.1895976,-0.4306840875,0.022956373000000002,0.29120695750000003,1.9391823
15250,0.06425824806,0.8541182362762554,-1.6450763,-0.4146598325,0.035878955000000004,0.902897375,1.4397556,-0.11138872522999999,0.6746981195907112,-1.4188347,-0.5577305525,-0.07820773,0.2986651625,1.5981622,-0.07849007031999997,1.1468730168057966,-2.3100934,-0.9307006600000001,-0.14335083999999998,0.5732681725000001,2.5900984
15300,0.10197729629999998,1.096000135263975,-3.154429,-0.30885147749999997,0.230118365,0.6237457525000001,2.4170728,0.09300341918,0.8882614417171615,-1.8212752,-0.315594,0.15534027,0.6794944700000001,2.0905814,-0.03569873627999998,0.8905658836026968,-1.9661617,-0.44135952,0.0079631805,0.45593738250000004,2.0471249
15350,-0.007405355102000002,0.5885054144703461,-1.0952797,-0.3907895,0.196163205,0.3771316125,1.3562429,-0.031238320720000004,0.7337388862420866,-1.6712561,-0.4683373,-0.015460967999999999,0.4083652475,1.5771518,-0.07853002864,0.36989253412616974,-1.0220337,-0.252133595,-0.004575252499999998,0.1497144725,0.6659403
15400,0.07970092431999994,1.5605463258554526,-3.8246539,-1.0684882900000001,0.38568532,0.9736554749999999,2.5392625,0.004908125380000017,0.6545583191895328,-1.4036026,-0.32795036,0.0347726335,0.3505394425,1.8443055,-0.08799798857999999,0.5887275410184123,-1.2790136,-0.502694965,-0.16327453,0.1713595375,1.6449962
15450,-0.03120136666000002,0.8522537917165801,-2.3813121,-0.463888135,-0.017888069,0.336565945,2.583115,-0.040287998580000005,0.6207634135757587,-1.4172106,-0.5526639250000001,-0.0034835335000000037,0.423638115,1.1171241,-0.004981380199999993,0.3884679971496122,-0.8462939,-0.27783924,-0.010696887999999998,0.2309265125,0.81468
15500,0.009490684156000007,0.6638507058331773,-1.0694716,-0.41379194999999996,-0.106802343,0.24949581,2.2963374,0.02065464141900001,0.5584057925104333,-1.2098837,-0.3433783075,0.0099163055,0.30147123249999996,1.3813791,0.005032306560000001,0.36474806487777806,-0.58854175,-0.168005315,-0.0601490735,0.1595656265,1.2392131
15550,0.014750987039999998,0.4171789053914115,-1.4248602,-0.1406698525,0.037299275,0.178524525,1.1734474,0.033960735222,0.5973879452872948,-1.6135759,-0.16197371500000002,0.0620422365,0.3753643,1.4381628,-0.08290282146000003,0.4082375064061402,-0.9567337,-0.35160393500000003,-0.033942581,0.147252335,1.0777986
15600,0.024087680320000002,0.6679138090749293,-1.5221144,-0.325854985,0.0112504365,0.234117235,2.1225257,-0.07685503823999998,0.6964864833654631,-1.6685553,-0.43445587500000005,-0.086313725,0.23343742499999998,2.267467,-0.0011404494200000005,0.3751490689560579,-0.75192976,-0.2200260175,-0.059439659,0.269668665,0.8871782
15650,0.026364369300000003,1.203175679007901,-1.7815208,-0.5419528625000001,-0.253053965,0.377817685,5.084054,0.10187618988000002,1.1381820681600803,-2.8107119,-0.58209825,0.040203093999999995,0.999842625,2.4087973,0.051355013499999984,1.0601847783979979,-1.8881341,-0.531905375,0.0501024125,0.692847935,2.9972358
15700,0.08561920559999998,0.7740131987015857,-1.1998849,-0.435684215,-0.066022516,0.3633662325,2.5354764,0.01568697653999999,1.1048091995586053,-1.7566566,-0.668473725,-0.272387505,0.692283635,3.5175548,-0.31940136599999996,0.7651994359079836,-2.429033,-0.800845135,-0.30282724,0.13086101749999998,1.687293
15750,0.09155643573599999,0.6053064726556552,-1.5584497,-0.11028742875,0.02205348,0.3775894025,1.3887758,-0.23083241736,1.4085849236519448,-4.3225346,-0.5690577025,-0.324233055,0.31866163000000003,3.2020564,-0.10762300520420003,0.8528983857572604,-2.0505033,-0.57011675,0.001096963895,0.248536255,1.7688973
15800,-0.045632232212,0.5020251639091792,-1.0086484,-0.34261623500000005,-0.020201564,0.3116883625,1.1509502,-0.007036560440000003,0.5690206879267172,-1.4431677,-0.40799892000000004,-0.0345261095,0.31500190250000004,1.5280002,0.015118626100000008,0.4936077088432019,-1.1641407,-0.36796129,0.13189554,0.2981007075,0.9121046
15850,-0.011335243533999999,0.26428784744167466,-0.6771008,-0.13369837,-0.015012591999999998,0.130817115,0.76028657,-0.114343041848,0.2730915999864923,-0.9141216,-0.276825845,-0.09861794,0.07509660875,0.409523,-0.04167833393400001,0.48055943005928914,-1.1365848,-0.387015105,-0.0359141825,0.30610488999999996,0.92164135
15900,0.022051463729999984,0.6041852116845758,-0.9636264,-0.4372960025,-0.11362469,0.262485205,1.6048744,0.06837853372000001,0.4849587815784681,-0.7957423,-0.27753985,0.083427788,0.32957476,1.1902969,0.13599830358,0.6405734925271128,-1.0723729,-0.344183205,0.089362622,0.495638605,1.546154
15950,0.07682392253999999,1.006226617107411,-3.7406154,-0.39615672749999997,0.0349636075,0.59381258,2.101209,-0.05188631241200003,1.2591424830714113,-3.0754204,-0.88418725,-0.148755072,0.8009661,2.2715101,-0.25820721467999996,1.468950018141481,-4.467537,-0.6247618325000001,-0.11371088,0.5303025250000001,2.698512
16000,0.02925872620000001,0.5806765011339333,-1.6561813,-0.3109537925,0.0026588440000000005,0.3148703575,1.3616314,-0.02750783739999999,0.97596811262232,-2.3182786,-0.55023578,-0.12214731000000001,0.31569651,2.1726542,-0.06339838682,0.5816060441682276,-1.531239,-0.48333669,0.0390281675,0.3289268025,1.0498581
16050,0.04777911779999999,0.5953501007833245,-1.3940434,-0.403436135,-0.005803823999999999,0.3791759025,1.3258071,0.02390944196000001,1.1910487992288867,-2.5142787,-0.7043014125,-0.047057315,0.7785239875000001,3.198063,0.125635221738,0.5006292181946734,-0.6750841,-0.3560078125,0.0385189055,0.46962213249999996,1.3388042
16100,-0.010807349979999985,0.4783944030582942,-1.076757,-0.2567226275,-0.1216408,0.17485917,1.4724658,0.029843482039999997,0.7210655085439195,-2.108049,-0.3434754625,-0.05629167,0.388233445,1.5230188,-0.05667805592199999,0.4338760404006008,-1.5980339,-0.32704282,-0.0286259655,0.2633891075,0.92879486
16150,0.07154104799999997,0.9997017403536486,-2.8614087,-0.432620765,0.08644378,0.7334187400000001,2.039185,-0.00867714528800008,1.3297284150694695,-3.6705806,-0.68826228,0.0789310925,0.5751021374999999,3.8552146,-0.10790713396,0.6901668007309184,-2.3165622,-0.4331226375,-0.07913208149999999,0.33326149,1.2929468
16200,0.11655540751999999,0.3900047400866451,-0.65111613,-0.208610785,0.1060932,0.360812545,0.9310529,0.04382051422,0.5585530114209489,-1.3467622,-0.239523115,0.0259500145,0.263491395,1.8732564,-0.13520702451199998,0.3757307249203572,-0.92833805,-0.39371967750000003,-0.08500719,0.13865876500000002,0.5601139
16250,0.08061808110000002,0.6039171662106705,-1.8211555,-0.2202687525,0.162333805,0.43554493250000004,1.7989509,-0.034479603072,0.8266284645808927,-1.8401451,-0.4448882325,-0.0273156165,0.26276528499999996,2.1697197,0.20013539787000004,1.1990425486339267,-3.1912887,-0.29512665000000005,0.143279555,0.66228822,2.9464853
16300,-0.0014672099805999993,0.20281617267017973,-0.73151493,-0.08910849750000001,0.027122438,0.08280926875,0.36651397,0.034997349076,0.13953497556710798,-0.36118126,-0.006757736125,0.0370650285,0.09404063,0.35456085,0.027313325612000002,0.2952073474085022,-0.9927424,-0.0371190305,0.044188230999999994,0.110219985,0.8245199
16350,0.029706609585,0.22233242699557598,-0.5153887,-0.1045739785,0.023395001999999998,0.1539370425,0.5047726,0.026738815980000004,0.2715167538700323,-0.54897976,-0.1470732665,0.052278995,0.1925799875,0.63802814,0.013751167347999993,0.3820997979340103,-1.0813351,-0.201955645,-0.006554603500000001,0.2567587825,0.9293716
16400,0.008567708489999997,0.2107195126150236,-0.33208084,-0.09719053,-0.035769641500000005,0.0761296445,0.6671835,0.024685935548,0.134167115890137,-0.20835686,-0.07046127375,0.028970242,0.11606454875,0.30996513,0.015581210000000003,0.20470966571499355,-0.2590772,-0.127938095,-0.031095922499999998,0.135439515,0.54562294
16450,0.031432132380000005,0.4344151894913755,-1.4594457,-0.183994905,0.088645398,0.256611845,0.95784104,0.033701018505200006,0.274772430519382,-0.5068779,-0.14600467749999999,-0.00109529497,0.20247126000000001,0.69138527,0.04465670239999998,0.522193318016729,-1.1925527,-0.110255975,0.07935905500000001,0.1970650075,1.6546211
16500,0.034172566406,0.32371911498092126,-0.6644764,-0.21015441499999998,0.06587886800000001,0.3315708575,0.5936723,-0.017192268675600007,0.4291345133357193,-0.7802944,-0.31305027,-0.07780981000000001,0.27236985750000003,1.3559694,0.020700507600000004,0.45670661810918745,-0.91556597,-0.2651447625,-0.033633263999999996,0.3209478925,1.5939698
16550,-0.017323747792000004,0.1911271878413819,-0.47115707,-0.10043806,-0.0004929302999999996,0.063495694,0.43457913,0.015172614983999999,0.17889591524463352,-0.27317905,-0.110604765,-0.018893241999999998,0.09554267,0.6011095,0.01686998328000001,0.23137737371054168,-0.97835124,-0.1386452325,0.027343154,0.13552468750000002,0.5457032
16600,-0.011336736579000002,0.0511606425925601,-0.21853375,-0.03601586775,-0.00214421745,0.0178045035,0.08617425,0.029099311827999998,0.05966163972270132,-0.1521368,-0.0019428729500000001,0.0217638015,0.05582308775,0.17127419,-0.0054765915936,0.06409348019925533,-0.22646606,-0.02500015475,-0.0028216242899999997,0.024558991,0.112589
16650,-0.005738954102,0.10869931073227716,-0.22499847,-0.0800992245,-0.01333177075,0.05991011875,0.24252748,0.016130275687999997,0.16258818213632192,-0.4737091,-0.072855234,0.006919861,0.119232895,0.3422985,0.030042610059999992,0.25658420492065176,-0.635663,-0.11771068000000001,0.031036794500000003,0.221862905,0.4951783
16700,-0.065810410972,0.5343997721501414,-1.2565787,-0.3989483,-0.0129358768,0.26844132000000004,0.84378386,-0.145297431106,0.4146226087822649,-1.3471069,-0.3218106,-0.050790072500000005,0.0718201425,0.7265148,-0.033313814494000005,0.4297720551204308,-1.192244,-0.33883584,0.11784983,0.2532204375,0.61797094
16750,0.1159787956596,0.9782666963357347,-2.5666606,-0.03571230075,0.0128154755,0.06405759,2.5170665,-0.04702831136600001,0.9068007966432083,-3.7228594,-0.2130120975,-0.018913746000000002,0.0552616115,1.9116235,-0.12116184596,0.541157782303252,-1.9666948,-0.1856497825,-0.049085498000000005,0.11918661625,0.99153596
16800,0.032976651093,0.1712622796676109,-0.32446313,-0.02520847325,0.010299921,0.056652903750000004,0.72793674,-0.007886294870000008,0.28815792029812887,-0.86593246,-0.10179829375,-0.0149087905,0.0444839015,1.1902723,-0.03732336395360001,0.42810923254100824,-1.3528799,-0.175117611,-0.035948813999999996,0.0597096525,1.1817302
16850,-0.022480631522000003,0.19650486447531348,-0.5995183,-0.15397632,-0.05606246,0.09026098375,0.5406072,0.034946195141999994,0.2523184685462176,-0.5789108,-0.08675194,0.0100255015,0.142604115,1.2561913,0.05396996625599999,0.23485318637009517,-0.45224202,-0.094883352,0.052514492999999995,0.1762864275,0.83929104
16900,-0.013885402700000007,0.4450463363227044,-1.4014492,-0.24359,-0.023079276,0.20477307,1.093368,-0.028549590791999986,0.5691084820685861,-1.2953024,-0.3619816325,-0.0025277138,0.31166864,1.18851,-0.011769389455399999,0.5073808365853327,-1.040402,-0.353305125,-0.1138055325,0.298742905,1.3250252
16950,0.010554218455999994,0.1789728338686417,-0.34367228,-0.08463466125,0.019924164,0.0779248475,0.5267601,-0.0018006802199999961,0.5476417527060891,-2.151207,-0.252034665,0.031207561,0.18227970999999998,1.371665,0.03189200825200001,0.5811662018284969,-1.8817637,-0.139410915,0.028642296499999997,0.27441728,1.7746329
17000,0.03934194794000001,0.8208329806190757,-2.8850284,-0.1752514875,0.078047513,0.380901815,1.5775919,-0.08245606376000002,0.6381053983864543,-1.5730028,-0.52594425,-0.13682985,0.3735868925,1.2809048,-0.038266505649999984,0.6088636733265079,-1.1230311,-0.3867981425,-0.008315682250000001,0.35166668749999996,1.2073183
17050,-0.022072296099999996,0.33141613120310487,-0.8840966,-0.22407234250000002,-0.0147213935,0.3181979625,0.46813154,-0.03132065762000001,0.3236775786337152,-0.69120026,-0.271766185,-0.0526676185,0.214063165,0.86335135,-0.0033413536624000073,0.44836889969060756,-0.8892808,-0.28684324,-0.060495972499999995,0.3272883875,1.1984417
17100,0.054797363740000014,0.5555799411640883,-1.4354031,-0.18095969750000002,0.086403607,0.332109575,1.8678532,-0.012231997199999985,0.5685862873456651,-1.2438374,-0.37223649000000003,-0.0361249445,0.41881155999999997,1.3565526,-0.018801106412,0.5605962272596295,-1.9413947,-0.2927259775,-0.0450986625,0.28793014,1.2414825
17150,-0.03358444553200002,0.5729892840885221,-1.1892403,-0.4005324525,-0.084287287,0.1948167675,2.0090683,-0.043745079440000015,0.6494786886810321,-1.6118174,-0.4141926775,0.058382275,0.3042684825,1.5205789,-0.10124682292,0.8775047014243995,-1.7221465,-0.623802075,-0.22744535999999999,0.3858839275,1.9205074
17200,0.08804346813999998,0.7792151107190869,-1.5660871,-0.271703235,-0.06151807299999999,0.382981305,2.3991005,-0.044733810060000004,0.7523216657757661,-1.3293867,-0.5360700899999999,-0.0782828325,0.3981040675,2.3252635,0.07440671136,0.8282937937780686,-1.5701308,-0.3430057775,0.109422682,0.6517225499999999,1.4852266
17250,0.03258165844000001,0.4904710510351954,-1.0643244,-0.28522468749999996,-0.005231260999999999,0.30764711,1.2327554,-0.005137460121399995,0.5703744764675507,-1.5522947,-0.3217294175,-0.013319969285,0.4291337725,0.9652066,-0.019948972073999996,0.5326042800908696,-1.2959857,-0.3179877375,0.0462116005,0.24449467249999998,1.2127295
17300,-0.03708976474,0.6746165594189518,-1.8408035,-0.48018086,0.10531115499999999,0.357950745,1.848647,0.019993123070799992,0.6706363662221713,-2.448865,-0.32164287999999996,0.0277991295,0.4811991475,1.145997,-0.036083182340000006,0.6932329955800052,-1.7072971,-0.3981438875,0.0842692855,0.48246483000000007,1.4689946
17350,0.05826694906199999,0.5681814607169136,-1.3685653,-0.2608759375,0.0113943815,0.34749555499999996,1.5920706,-0.03629446547999998,0.6953833547784233,-1.4381082,-0.45275259,-0.07338082500000001,0.3082732575,1.428814,-0.11676197784000003,0.8878173802924721,-2.3792028,-0.50804078,0.0514535905,0.51007187,1.4478455
17400,-0.088028812984,0.5464670462137792,-1.3412138,-0.3233210425,-0.028585076100000002,0.265778295,1.1304295,-0.08682718172000001,0.799531101141557,-2.3666043,-0.5463345025,-0.0480800575,0.5261450875,1.2291868,-0.045930308460000006,0.4857824900520922,-1.0961857,-0.37167096,0.0302581785,0.32241297,0.8602152
17450,0.10911127456799997,0.494940891512219,-0.885267,-0.24973552499999999,0.14814829499999999,0.42341726749999997,1.2107503,0.021545331719999998,0.7526226338107521,-1.4560877,-0.43725681,0.026393354,0.55803569,1.5688192,-0.040740757877999995,0.4351204569882156,-1.1832905,-0.27802825,-0.013903617699999999,0.2655472775,0.8192024
17500,0.04156053220999999,0.659618846556638,-1.6726141,-0.2229939425,0.0072441695,0.3314341275,2.3161736,-0.10712500733000002,0.8520855523002527,-2.2706454,-0.6624817725000001,-0.0673014515,0.5103416125,1.90593,-0.03473164442,0.641658461812497,-1.3325024,-0.43576931249999995,-0.0459146495,0.2663750675,2.3391652
17550,0.06009508843679999,0.9495124428838982,-2.4116402,-0.303226075,0.156714855,0.581172905,2.1559575,0.07591497119560002,0.8902967421873078,-1.9481235,-0.47070503,0.15200162,0.6188884750000001,2.4482546,-0.10167272001200002,1.0029888818711188,-1.959794,-0.94632565,-0.121032,0.6870725124999999,2.690875
17600,0.056933947940000014,1.2939253474263326,-3.07348,-0.46841974,0.125747738,0.7153851849999999,3.8557081,-0.08599624053999998,1.1382170476214741,-2.739941,-0.7665970875,-0.18520136,0.676484725,3.4010239,-0.08241206221999997,0.8592526814456423,-1.8602185,-0.8110673375,-0.015694140500000002,0.48042321250000003,1.6336975
17650,0.06801910203400001,0.666807120031822,-1.5012751,-0.302903535,0.049636125,0.572275525,1.1520462,0.02507645413600003,0.8350483668338943,-1.5671966,-0.574361975,-0.0019506215999999998,0.4752358175,2.5401416,-0.002866659879999989,0.830919111723412,-1.7408714,-0.513900875,-0.062818528,0.499431375,2.444685
17700,0.04802406999999999,0.7786070385764035,-1.8524437,-0.50152123,0.06689924,0.6592345525,1.5854607,-0.0038098388999999867,0.843668689379938,-1.5475291,-0.5230647374999999,-0.119122805,0.46593291000000003,2.160599,-0.12270085796000002,0.8787419732237042,-1.6911364,-0.7165033775,-0.15781593,0.32589984,2.488041
17750,0.065700596152,0.6232344478201889,-1.8875879,-0.24003976999999999,0.17691541,0.42233471499999997,1.5240335,0.020148553113999976,1.0243870845712089,-2.897364,-0.55307195,0.03847551335,0.73088686,2.0018847,0.06380065471999999,0.7161600232054688,-1.7347755,-0.32645976,-0.015115022500000002,0.7475064950000001,1.1365547
17800,0.050004881720000005,0.6143684529476638,-1.237385,-0.35079023750000005,0.0391387625,0.4919651675,1.3998442,-0.010302351869999997,0.6939269991752619,-1.6721892,-0.46596759,0.02323988075,0.4879153625,1.411718,-0.12895961704,0.7707568690367321,-1.6991305,-0.6650679125000001,-0.066657065,0.30976653,2.0993843
17850,0.06650049112,0.7404103735665756,-1.437177,-0.4609383675,0.108345865,0.575556825,1.3726513,0.0516693705,0.5323075019519319,-1.2665738,-0.2015393525,0.14738095,0.39820537,0.9722192,-0.09965767792,0.6226929487441685,-1.6732483,-0.444049365,-0.10024261500000001,0.37335801,1.3175545
17900,-0.08188326,0.7964717217125223,-1.8819606,-0.585859105,-0.07507205,0.6694284675,1.0845535,0.04967920914399999,0.6687924717015563,-1.5645418,-0.4257742625,0.138354485,0.3931779275,2.0171816,0.0006839477799999954,0.5611694187846467,-1.3524666,-0.341727975,-0.0239319805,0.39607465,1.2968464
17950,0.049068715620000015,0.7506105582501117,-1.7181842,-0.3779457,0.081127555,0.6216542125,1.7823693,0.017663496919999976,1.1381946876425677,-2.7594051,-0.6393056075000001,0.018207788500000002,0.40743923000000004,2.8547287,-0.16712069297999999,0.9151280839506769,-2.3596797,-0.759211885,-0.09064197300000001,0.4959334125,1.4959335
18000,0.19034957989,0.865903873994252,-1.5360122,-0.25042813249999996,0.02398782475,0.55132227,2.149179,0.07055732186000002,1.0599454605610816,-2.0052056,-0.7000302075,0.15468764000000002,0.7167062625,2.6131582,0.08963917293999996,1.2507948876324215,-3.050002,-0.5292192899999999,0.090313195,0.8399385275,2.4524603
18050,-0.03726035449399998,0.7393604668371165,-1.6805055,-0.46870523999999997,0.118662635,0.40214318250000003,1.5024484,-0.11318459728799997,0.8940491409019142,-1.8587527,-0.6895593375,-0.25880683000000004,0.49656961499999996,1.9644709,-0.09701056262600001,0.8280296463955443,-2.73813,-0.4526895325,-0.093348503,0.517634625,1.3460875
